address,trash_day,lat,lng
"522 4th Ave, Brooklyn, NY, USA",MON,40.6677142,-73.99131299999999
"522 4th Ave, Brooklyn, NY, USA",THU,40.6677142,-73.99131299999999
"522 5th St, Brooklyn, NY, USA",WED,40.668436,-73.9782164
"522 5th St, Brooklyn, NY, USA",SAT,40.668436,-73.9782164
"522 6th Ave, Brooklyn, NY, USA",MON,40.6652042,-73.9865612
"522 6th Ave, Brooklyn, NY, USA",THU,40.6652042,-73.9865612
"523 5th St, Brooklyn, NY, USA",WED,40.668709,-73.97781499999999
"523 5th St, Brooklyn, NY, USA",SAT,40.668709,-73.97781499999999
"523 8th St, Brooklyn, NY, USA",WED,40.6661307,-73.977837
"523 8th St, Brooklyn, NY, USA",SAT,40.6661307,-73.977837
"524 3rd Ave, Brooklyn, NY, USA",MON,40.6695814,-73.9928971
"524 3rd Ave, Brooklyn, NY, USA",THU,40.6695814,-73.9928971
"524 4th Ave, Brooklyn, NY, USA",MON,40.6676274,-73.9913819
"524 4th Ave, Brooklyn, NY, USA",THU,40.6676274,-73.9913819
"524 5th St, Brooklyn, NY, USA",WED,40.668384,-73.9782199
"524 5th St, Brooklyn, NY, USA",SAT,40.668384,-73.9782199
"524 6th Ave, Brooklyn, NY, USA",MON,40.6650305,-73.9866989
"524 6th Ave, Brooklyn, NY, USA",THU,40.6650305,-73.9866989
"525 4th St, Brooklyn, NY, USA",WED,40.6687599,-73.9763454
"525 4th St, Brooklyn, NY, USA",SAT,40.6687599,-73.9763454
"525 5th St, Brooklyn, NY, USA",WED,40.6686857,-73.9776447
"525 5th St, Brooklyn, NY, USA",SAT,40.6686857,-73.9776447
"526 2nd St, Brooklyn, NY, USA",WED,40.6706235,-73.9774687
"526 2nd St, Brooklyn, NY, USA",SAT,40.6706235,-73.9774687
"526 3rd Ave, Brooklyn, NY, USA",MON,40.6695042,-73.99289689999999
"526 3rd Ave, Brooklyn, NY, USA",THU,40.6695042,-73.99289689999999
"526 6th Ave, Brooklyn, NY, USA",MON,40.6649597,-73.9867448
"526 6th Ave, Brooklyn, NY, USA",THU,40.6649597,-73.9867448
"527 1st St, Brooklyn, NY, USA",WED,40.670532,-73.974559
"527 1st St, Brooklyn, NY, USA",SAT,40.670532,-73.974559
"527 4th Ave, Brooklyn, NY, USA",MON,40.6667755,-73.9914229
"527 4th Ave, Brooklyn, NY, USA",THU,40.6667755,-73.9914229
"527 5th St, Brooklyn, NY, USA",WED,40.6685931,-73.97762089999999
"527 5th St, Brooklyn, NY, USA",SAT,40.6685931,-73.97762089999999
"528 4th St, Brooklyn, NY, USA",WED,40.668312,-73.976309
"528 4th St, Brooklyn, NY, USA",SAT,40.668312,-73.976309
"528 5th St, Brooklyn, NY, USA",WED,40.668343,-73.97814199999999
"528 5th St, Brooklyn, NY, USA",SAT,40.668343,-73.97814199999999
"528 6th Ave, Brooklyn, NY, USA",MON,40.664934,-73.98683660000002
"528 6th Ave, Brooklyn, NY, USA",THU,40.664934,-73.98683660000002
"528 9th St, Brooklyn, NY, USA",WED,40.665295,-73.97888999999999
"528 9th St, Brooklyn, NY, USA",SAT,40.665295,-73.97888999999999
"529 16th St, Brooklyn, NY, USA",MON,40.6592381,-73.9779755
"529 16th St, Brooklyn, NY, USA",THU,40.6592381,-73.9779755
"529 5th St, Brooklyn, NY, USA",WED,40.6685653,-73.9775623
"529 5th St, Brooklyn, NY, USA",SAT,40.6685653,-73.9775623
"529 8th St, Brooklyn, NY, USA",WED,40.6660984,-73.9776083
"529 8th St, Brooklyn, NY, USA",SAT,40.6660984,-73.9776083
"529 9th St, Brooklyn, NY, USA",WED,40.665608,-73.97837299999999
"529 9th St, Brooklyn, NY, USA",SAT,40.665608,-73.97837299999999
"53 2nd Ave, Brooklyn, NY, USA",MON,40.673378,-73.9922772
"53 2nd Ave, Brooklyn, NY, USA",THU,40.673378,-73.9922772
"53 9th Ave, Brooklyn, NY, USA",MON,40.6743708,-73.995755
"53 9th Ave, Brooklyn, NY, USA",THU,40.6743708,-73.995755
"530 1st St, Brooklyn, NY, USA",WED,40.6703196,-73.97494499999999
"530 1st St, Brooklyn, NY, USA",SAT,40.6703196,-73.97494499999999
"530 2nd St, Brooklyn, NY, USA",WED,40.670554,-73.977364
"530 2nd St, Brooklyn, NY, USA",SAT,40.670554,-73.977364
"530 3rd Ave, Brooklyn, NY, USA",MON,40.66940779999999,-73.9930347
"530 3rd Ave, Brooklyn, NY, USA",THU,40.66940779999999,-73.9930347
"530 4th Ave, Brooklyn, NY, USA",MON,40.6673507,-73.99161149999999
"530 4th Ave, Brooklyn, NY, USA",THU,40.6673507,-73.99161149999999
"530 5th St, Brooklyn, NY, USA",WED,40.668304,-73.978064
"530 5th St, Brooklyn, NY, USA",SAT,40.668304,-73.978064
"530 6th Ave, Brooklyn, NY, USA",MON,40.6648633,-73.9868826
"530 6th Ave, Brooklyn, NY, USA",THU,40.6648633,-73.9868826
"531 16th St, Brooklyn, NY, USA",MON,40.659212,-73.97769459999999
"531 16th St, Brooklyn, NY, USA",THU,40.659212,-73.97769459999999
"531 3rd Ave, Brooklyn, NY, USA",MON,40.66892989999999,-73.9928836
"531 3rd Ave, Brooklyn, NY, USA",THU,40.66892989999999,-73.9928836
"532 10th St, Brooklyn, NY, USA",TUE,40.6663788,-73.9824677
"532 10th St, Brooklyn, NY, USA",FRI,40.6663788,-73.9824677
"532 5th St, Brooklyn, NY, USA",WED,40.668265,-73.97798399999999
"532 5th St, Brooklyn, NY, USA",SAT,40.668265,-73.97798399999999
"532 6th Ave, Brooklyn, NY, USA",MON,40.6647925,-73.98692849999999
"532 6th Ave, Brooklyn, NY, USA",THU,40.6647925,-73.98692849999999
"533 18th St, Brooklyn, NY, USA",MON,40.6571673,-73.981614
"533 18th St, Brooklyn, NY, USA",THU,40.6571673,-73.981614
"533 3rd St, Brooklyn, NY, USA",WED,40.6687298,-73.9929897
"533 3rd St, Brooklyn, NY, USA",SAT,40.6687298,-73.9929897
"533 4th St, Brooklyn, NY, USA",WED,40.6687464,-73.976186
"533 4th St, Brooklyn, NY, USA",SAT,40.6687464,-73.976186
"533 8th St, Brooklyn, NY, USA",WED,40.666055,-73.977587
"533 8th St, Brooklyn, NY, USA",SAT,40.666055,-73.977587
"534 3rd Ave, Brooklyn, NY, USA",MON,40.669336,-73.99309699999999
"534 3rd Ave, Brooklyn, NY, USA",THU,40.669336,-73.99309699999999
"534 4th Ave, Brooklyn, NY, USA",MON,40.667265,-73.99166
"534 4th Ave, Brooklyn, NY, USA",THU,40.667265,-73.99166
"534 5th Ave, Brooklyn, NY, USA",MON,40.6661778,-73.9892011
"534 5th Ave, Brooklyn, NY, USA",THU,40.6661778,-73.9892011
"534 6th Ave, Brooklyn, NY, USA",MON,40.6647217,-73.98697440000001
"534 6th Ave, Brooklyn, NY, USA",THU,40.6647217,-73.98697440000001
"535 4th Ave, Brooklyn, NY, USA",MON,40.666911,-73.991142
"535 4th Ave, Brooklyn, NY, USA",THU,40.666911,-73.991142
"535 5th Ave, Brooklyn, NY, USA",MON,40.66596759999999,-73.9886731
"535 5th Ave, Brooklyn, NY, USA",THU,40.66596759999999,-73.9886731
"535 6th Ave, Brooklyn, NY, USA",MON,40.6648222,-73.986389
"535 6th Ave, Brooklyn, NY, USA",THU,40.6648222,-73.986389
"535A 6th Ave, Brooklyn, NY, USA",MON,40.6647807,-73.9865022
"535A 6th Ave, Brooklyn, NY, USA",THU,40.6647807,-73.9865022
"536 11th St, Brooklyn, NY, USA",WED,40.664839,-73.981359
"536 11th St, Brooklyn, NY, USA",SAT,40.664839,-73.981359
"536 9th St, Brooklyn, NY, USA",WED,40.6652028,-73.97858370000002
"536 9th St, Brooklyn, NY, USA",SAT,40.6652028,-73.97858370000002
"537 5th Ave, Brooklyn, NY, USA",MON,40.6658903,-73.9886731
"537 5th Ave, Brooklyn, NY, USA",THU,40.6658903,-73.9886731
"537 8th St, Brooklyn, NY, USA",WED,40.6660466,-73.9775162
"537 8th St, Brooklyn, NY, USA",SAT,40.6660466,-73.9775162
"538 3rd Ave, Brooklyn, NY, USA",MON,40.6689663,-73.9933315
"538 3rd Ave, Brooklyn, NY, USA",THU,40.6689663,-73.9933315
"538 4th Ave, Brooklyn, NY, USA",MON,40.667174,-73.9917339
"538 4th Ave, Brooklyn, NY, USA",THU,40.667174,-73.9917339
"538 6th Ave, Brooklyn, NY, USA",MON,40.6646187,-73.9870662
"538 6th Ave, Brooklyn, NY, USA",THU,40.6646187,-73.9870662
"538 7th St, Brooklyn, NY, USA",WED,40.6669475,-73.9781798
"538 7th St, Brooklyn, NY, USA",SAT,40.6669475,-73.9781798
"539 4th St, Brooklyn, NY, USA",WED,40.6687047,-73.9760929
"539 4th St, Brooklyn, NY, USA",SAT,40.6687047,-73.9760929
"539 5th Ave, Brooklyn, NY, USA",MON,40.6658195,-73.988719
"539 5th Ave, Brooklyn, NY, USA",THU,40.6658195,-73.988719
"539A 3rd Ave, Brooklyn, NY, USA",MON,40.6686838,-73.9931627
"539A 3rd Ave, Brooklyn, NY, USA",THU,40.6686838,-73.9931627
"540 11th St, Brooklyn, NY, USA",WED,40.6648,-73.9812819
"540 11th St, Brooklyn, NY, USA",SAT,40.6648,-73.9812819
"540 4th Ave, Brooklyn, NY, USA",MON,40.6671513,-73.991841
"540 4th Ave, Brooklyn, NY, USA",THU,40.6671513,-73.991841
"540 5th Ave, Brooklyn, NY, USA",MON,40.666018,-73.989289
"540 5th Ave, Brooklyn, NY, USA",THU,40.666018,-73.989289
"541 4th Ave, Brooklyn, NY, USA",MON,40.66652149999999,-73.99155379999999
"541 4th Ave, Brooklyn, NY, USA",THU,40.66652149999999,-73.99155379999999
"541 5th Ave, Brooklyn, NY, USA",MON,40.665816,-73.988697
"541 5th Ave, Brooklyn, NY, USA",THU,40.665816,-73.988697
"541 8th St, Brooklyn, NY, USA",WED,40.6659432,-73.9773326
"541 8th St, Brooklyn, NY, USA",SAT,40.6659432,-73.9773326
"541A 3rd Ave, Brooklyn, NY, USA",MON,40.6686002,-73.9932311
"541A 3rd Ave, Brooklyn, NY, USA",THU,40.6686002,-73.9932311
"542 10th St, Brooklyn, NY, USA",WED,40.6662878,-73.9820627
"542 10th St, Brooklyn, NY, USA",SAT,40.6662878,-73.9820627
"542 11th St, Brooklyn, NY, USA",WED,40.6647834,-73.9811434
"542 11th St, Brooklyn, NY, USA",SAT,40.6647834,-73.9811434
"542 4th Ave, Brooklyn, NY, USA",MON,40.667111,-73.99184799999999
"542 4th Ave, Brooklyn, NY, USA",THU,40.667111,-73.99184799999999
"542 9th St, Brooklyn, NY, USA",WED,40.665092,-73.978465
"542 9th St, Brooklyn, NY, USA",SAT,40.665092,-73.978465
"543 16th St, Brooklyn, NY, USA",MON,40.6590715,-73.9773755
"543 16th St, Brooklyn, NY, USA",THU,40.6590715,-73.9773755
"543 17th St, Brooklyn, NY, USA",MON,40.6576373,-73.9806376
"543 17th St, Brooklyn, NY, USA",THU,40.6576373,-73.9806376
"543 18th St, Brooklyn, NY, USA",MON,40.6570286,-73.98131529999999
"543 18th St, Brooklyn, NY, USA",THU,40.6570286,-73.98131529999999
"543 4th St, Brooklyn, NY, USA",WED,40.66867860000001,-73.97590919999999
"543 4th St, Brooklyn, NY, USA",SAT,40.66867860000001,-73.97590919999999
"544 4th Ave, Brooklyn, NY, USA",MON,40.667067,-73.99188199999999
"544 4th Ave, Brooklyn, NY, USA",THU,40.667067,-73.99188199999999
"544 7th Ave, Brooklyn, NY, USA",WED,40.6602554,-73.98805329999999
"544 7th Ave, Brooklyn, NY, USA",SAT,40.6602554,-73.98805329999999
"544 9th St, Brooklyn, NY, USA",WED,40.6650736,-73.9783542
"544 9th St, Brooklyn, NY, USA",SAT,40.6650736,-73.9783542
"545 17th St, Brooklyn, NY, USA",MON,40.6575218,-73.9806384
"545 17th St, Brooklyn, NY, USA",THU,40.6575218,-73.9806384
"545 5th Ave, Brooklyn, NY, USA",MON,40.6657231,-73.9888568
"545 5th Ave, Brooklyn, NY, USA",THU,40.6657231,-73.9888568
"546 4th Ave, Brooklyn, NY, USA",MON,40.667,-73.99193799999999
"546 4th Ave, Brooklyn, NY, USA",THU,40.667,-73.99193799999999
"547 3rd Ave, Brooklyn, NY, USA",MON,40.668242,-73.993347
"547 3rd Ave, Brooklyn, NY, USA",THU,40.668242,-73.993347
"547 4th St, Brooklyn, NY, USA",WED,40.6685883,-73.9758174
"547 4th St, Brooklyn, NY, USA",SAT,40.6685883,-73.9758174
"547 6th Ave, Brooklyn, NY, USA",MON,40.664443,-73.98660699999999
"547 6th Ave, Brooklyn, NY, USA",THU,40.664443,-73.98660699999999
"547 7th St, Brooklyn, NY, USA",WED,40.666949,-73.978183
"547 7th St, Brooklyn, NY, USA",SAT,40.666949,-73.978183
"548 11th St, Brooklyn, NY, USA",WED,40.6646946,-73.9809942
"548 11th St, Brooklyn, NY, USA",SAT,40.6646946,-73.9809942
"548 4th Ave, Brooklyn, NY, USA",MON,40.6669711,-73.9919328
"548 4th Ave, Brooklyn, NY, USA",THU,40.6669711,-73.9919328
"548 9th St, Brooklyn, NY, USA",WED,40.6650187,-73.97823939999999
"548 9th St, Brooklyn, NY, USA",SAT,40.6650187,-73.97823939999999
"549 10th St, Brooklyn, NY, USA",WED,40.66629,-73.9816141
"549 10th St, Brooklyn, NY, USA",SAT,40.66629,-73.9816141
"549 17th St, Brooklyn, NY, USA",MON,40.657471,-73.980503
"549 17th St, Brooklyn, NY, USA",THU,40.657471,-73.980503
"549 18th St, Brooklyn, NY, USA",MON,40.6568896,-73.98115489999999
"549 18th St, Brooklyn, NY, USA",THU,40.6568896,-73.98115489999999
"549A 17th St, Brooklyn, NY, USA",MON,40.657392,-73.98039899999999
"549A 17th St, Brooklyn, NY, USA",THU,40.657392,-73.98039899999999
"550 11th St, Brooklyn, NY, USA",WED,40.66464999999999,-73.98097
"550 11th St, Brooklyn, NY, USA",SAT,40.66464999999999,-73.98097
"550 4th Ave, Brooklyn, NY, USA",MON,40.6666956,-73.992019
"550 4th Ave, Brooklyn, NY, USA",THU,40.6666956,-73.992019
"550 7th St, Brooklyn, NY, USA",WED,40.6665558,-73.9778378
"550 7th St, Brooklyn, NY, USA",SAT,40.6665558,-73.9778378
"550 9th St, Brooklyn, NY, USA",WED,40.66497349999999,-73.97819350000002
"550 9th St, Brooklyn, NY, USA",SAT,40.66497349999999,-73.97819350000002
"551 16th St, Brooklyn, NY, USA",MON,40.6589768,-73.97693079999999
"551 16th St, Brooklyn, NY, USA",THU,40.6589768,-73.97693079999999
"551 17th St, Brooklyn, NY, USA",MON,40.6573168,-73.9803513
"551 17th St, Brooklyn, NY, USA",THU,40.6573168,-73.9803513
"551 4th St, Brooklyn, NY, USA",WED,40.6685366,-73.97572559999999
"551 4th St, Brooklyn, NY, USA",SAT,40.6685366,-73.97572559999999
"552 11th St, Brooklyn, NY, USA",WED,40.6646735,-73.98091389999999
"552 11th St, Brooklyn, NY, USA",SAT,40.6646735,-73.98091389999999
"552 3rd Ave, Brooklyn, NY, USA",MON,40.6684366,-73.99409059999999
"552 3rd Ave, Brooklyn, NY, USA",THU,40.6684366,-73.99409059999999
"552 5th Ave, Brooklyn, NY, USA",MON,40.6655697,-73.9896832
"552 5th Ave, Brooklyn, NY, USA",THU,40.6655697,-73.9896832
"552 9th St, Brooklyn, NY, USA",WED,40.664947,-73.97815899999999
"552 9th St, Brooklyn, NY, USA",SAT,40.664947,-73.97815899999999
"553 16th St, Brooklyn, NY, USA",MON,40.658959,-73.97689
"553 16th St, Brooklyn, NY, USA",THU,40.658959,-73.97689
"553 17th St, Brooklyn, NY, USA",MON,40.657244,-73.9803166
"553 17th St, Brooklyn, NY, USA",THU,40.657244,-73.9803166
"553 4th Ave, Brooklyn, NY, USA",MON,40.6662446,-73.99178359999999
"553 4th Ave, Brooklyn, NY, USA",THU,40.6662446,-73.99178359999999
"553 5th Ave, Brooklyn, NY, USA",MON,40.6656377,-73.98892769999999
"553 5th Ave, Brooklyn, NY, USA",THU,40.6656377,-73.98892769999999
"553 6th Ave, Brooklyn, NY, USA",WED,40.6642,-73.98685499999999
"553 6th Ave, Brooklyn, NY, USA",SAT,40.6642,-73.98685499999999
"553 8th St, Brooklyn, NY, USA",WED,40.6658333,-73.977103
"553 8th St, Brooklyn, NY, USA",SAT,40.6658333,-73.977103
"554 11th St, Brooklyn, NY, USA",WED,40.6646331,-73.9808335
"554 11th St, Brooklyn, NY, USA",SAT,40.6646331,-73.9808335
"554 17th St, Brooklyn, NY, USA",MON,40.657092,-73.9806727
"554 17th St, Brooklyn, NY, USA",THU,40.657092,-73.9806727
"554 7th St, Brooklyn, NY, USA",WED,40.6664986,-73.9776997
"554 7th St, Brooklyn, NY, USA",SAT,40.6664986,-73.9776997
"555 17th St, Brooklyn, NY, USA",MON,40.6572647,-73.9801837
"555 17th St, Brooklyn, NY, USA",THU,40.6572647,-73.9801837
"555 5th Ave, Brooklyn, NY, USA",MON,40.6655976,-73.9889256
"555 5th Ave, Brooklyn, NY, USA",THU,40.6655976,-73.9889256
"555 6th Ave, Brooklyn, NY, USA",WED,40.6642326,-73.9869271
"555 6th Ave, Brooklyn, NY, USA",SAT,40.6642326,-73.9869271
"555 7th Ave, Brooklyn, NY, USA",WED,40.6593241,-73.9878926
"555 7th Ave, Brooklyn, NY, USA",SAT,40.6593241,-73.9878926
"556 17th St, Brooklyn, NY, USA",MON,40.65701,-73.980665
"556 17th St, Brooklyn, NY, USA",THU,40.65701,-73.980665
"556 2nd St, Brooklyn, NY, USA",WED,40.670174,-73.976578
"556 2nd St, Brooklyn, NY, USA",SAT,40.670174,-73.976578
"556 6th Ave, Brooklyn, NY, USA",WED,40.6638321,-73.9877205
"556 6th Ave, Brooklyn, NY, USA",SAT,40.6638321,-73.9877205
"557 10th St, Brooklyn, NY, USA",WED,40.6661768,-73.9813612
"557 10th St, Brooklyn, NY, USA",SAT,40.6661768,-73.9813612
"557 17th St, Brooklyn, NY, USA",MON,40.6571874,-73.98012179999999
"557 17th St, Brooklyn, NY, USA",THU,40.6571874,-73.98012179999999
"557 3rd Ave, Brooklyn, NY, USA",MON,40.6680252,-73.9935742
"557 3rd Ave, Brooklyn, NY, USA",THU,40.6680252,-73.9935742
"557 4th St, Brooklyn, NY, USA",WED,40.6684784,-73.9755878
"557 4th St, Brooklyn, NY, USA",SAT,40.6684784,-73.9755878
"557 5th Ave, Brooklyn, NY, USA",MON,40.6654194,-73.9892429
"557 5th Ave, Brooklyn, NY, USA",THU,40.6654194,-73.9892429
"557 5th St, Brooklyn, NY, USA",WED,40.6680694,-73.9765865
"557 5th St, Brooklyn, NY, USA",SAT,40.6680694,-73.9765865
"557 6th Ave, Brooklyn, NY, USA",WED,40.6641675,-73.9868826
"557 6th Ave, Brooklyn, NY, USA",SAT,40.6641675,-73.9868826
"557 8th St, Brooklyn, NY, USA",WED,40.6658138,-73.9769653
"557 8th St, Brooklyn, NY, USA",SAT,40.6658138,-73.9769653
"558 11th St, Brooklyn, NY, USA",WED,40.664525,-73.9806843
"558 11th St, Brooklyn, NY, USA",SAT,40.664525,-73.9806843
"558 6th Ave, Brooklyn, NY, USA",WED,40.663784,-73.98778899999999
"558 6th Ave, Brooklyn, NY, USA",SAT,40.663784,-73.98778899999999
"558 7th Ave, Brooklyn, NY, USA",WED,40.6598258,-73.9881322
"558 7th Ave, Brooklyn, NY, USA",SAT,40.6598258,-73.9881322
"558 7th St, Brooklyn, NY, USA",WED,40.66644610000001,-73.9776081
"558 7th St, Brooklyn, NY, USA",SAT,40.66644610000001,-73.9776081
"559 17th St, Brooklyn, NY, USA",MON,40.6569434,-73.979858
"559 17th St, Brooklyn, NY, USA",THU,40.6569434,-73.979858
"56 14th St, Brooklyn, NY, USA",MON,40.6696033,-73.9959092
"56 14th St, Brooklyn, NY, USA",THU,40.6696033,-73.9959092
"560 7th Ave, Brooklyn, NY, USA",WED,40.6597563,-73.988214
"560 7th Ave, Brooklyn, NY, USA",SAT,40.6597563,-73.988214
"561 11th St, Brooklyn, NY, USA",WED,40.664908,-73.9805236
"561 11th St, Brooklyn, NY, USA",SAT,40.664908,-73.9805236
"561 4th Ave, Brooklyn, NY, USA",MON,40.6659018,-73.9920247
"561 4th Ave, Brooklyn, NY, USA",THU,40.6659018,-73.9920247
"561 4th St, Brooklyn, NY, USA",WED,40.6684202,-73.9754501
"561 4th St, Brooklyn, NY, USA",SAT,40.6684202,-73.9754501
"561 5th St, Brooklyn, NY, USA",WED,40.6680273,-73.9764258
"561 5th St, Brooklyn, NY, USA",SAT,40.6680273,-73.9764258
"561 6th Ave, Brooklyn, NY, USA",WED,40.6640902,-73.9868826
"561 6th Ave, Brooklyn, NY, USA",SAT,40.6640902,-73.9868826
"562 7th Ave, Brooklyn, NY, USA",WED,40.6597144,-73.9882568
"562 7th Ave, Brooklyn, NY, USA",SAT,40.6597144,-73.9882568
"562 7th St, Brooklyn, NY, USA",WED,40.6663879,-73.9774702
"562 7th St, Brooklyn, NY, USA",SAT,40.6663879,-73.9774702
"563 1st St, Brooklyn, NY, USA",WED,40.669982,-73.97341100000001
"563 1st St, Brooklyn, NY, USA",SAT,40.669982,-73.97341100000001
"563 5th St, Brooklyn, NY, USA",WED,40.6679821,-73.9763798
"563 5th St, Brooklyn, NY, USA",SAT,40.6679821,-73.9763798
"563 6th Ave, Brooklyn, NY, USA",WED,40.6640711,-73.9870203
"563 6th Ave, Brooklyn, NY, USA",SAT,40.6640711,-73.9870203
"563 8th St, Brooklyn, NY, USA",WED,40.6657556,-73.9768275
"563 8th St, Brooklyn, NY, USA",SAT,40.6657556,-73.9768275
"564 2nd St, Brooklyn, NY, USA",WED,40.6700582,-73.9763213
"564 2nd St, Brooklyn, NY, USA",SAT,40.6700582,-73.9763213
"564 5th St, Brooklyn, NY, USA",WED,40.6677012,-73.97691929999999
"564 5th St, Brooklyn, NY, USA",SAT,40.6677012,-73.97691929999999
"564 7th Ave, Brooklyn, NY, USA",WED,40.6596468,-73.9882599
"564 7th Ave, Brooklyn, NY, USA",SAT,40.6596468,-73.9882599
"565 1st St, Brooklyn, NY, USA",WED,40.669951,-73.973345
"565 1st St, Brooklyn, NY, USA",SAT,40.669951,-73.973345
"565 4th Ave, Brooklyn, NY, USA",MON,40.66579890000001,-73.9921165
"565 4th Ave, Brooklyn, NY, USA",THU,40.66579890000001,-73.9921165
"565 5th St, Brooklyn, NY, USA",WED,40.6679563,-73.9763339
"565 5th St, Brooklyn, NY, USA",SAT,40.6679563,-73.9763339
"566 5th St, Brooklyn, NY, USA",WED,40.6677122,-73.9767931
"566 5th St, Brooklyn, NY, USA",SAT,40.6677122,-73.9767931
"566 7th St, Brooklyn, NY, USA",WED,40.6663293,-73.97733219999999
"566 7th St, Brooklyn, NY, USA",SAT,40.6663293,-73.97733219999999
"567 11th St, Brooklyn, NY, USA",WED,40.664737,-73.9803393
"567 11th St, Brooklyn, NY, USA",SAT,40.664737,-73.9803393
"567 6th St, Brooklyn, NY, USA",WED,40.6674502,-73.9770571
"567 6th St, Brooklyn, NY, USA",SAT,40.6674502,-73.9770571
"567 7th Ave, Brooklyn, NY, USA",WED,40.659155,-73.9880946
"567 7th Ave, Brooklyn, NY, USA",SAT,40.659155,-73.9880946
"567 8th St, Brooklyn, NY, USA",WED,40.6656652,-73.97673569999999
"567 8th St, Brooklyn, NY, USA",SAT,40.6656652,-73.97673569999999
"567 9th St, Brooklyn, NY, USA",WED,40.6650008,-73.9771604
"567 9th St, Brooklyn, NY, USA",SAT,40.6650008,-73.9771604
"568 5th St, Brooklyn, NY, USA",WED,40.6676751,-73.97673569999999
"568 5th St, Brooklyn, NY, USA",SAT,40.6676751,-73.97673569999999
"568 7th Ave, Brooklyn, NY, USA",WED,40.6595778,-73.9883862
"568 7th Ave, Brooklyn, NY, USA",SAT,40.6595778,-73.9883862
"569 7th St, Brooklyn, NY, USA",WED,40.6667326,-73.97720919999999
"569 7th St, Brooklyn, NY, USA",SAT,40.6667326,-73.97720919999999
"570 5th Ave, Brooklyn, NY, USA",MON,40.664987,-73.990156
"570 5th Ave, Brooklyn, NY, USA",THU,40.664987,-73.990156
"570 5th St, Brooklyn, NY, USA",WED,40.6676347,-73.97665529999999
"570 5th St, Brooklyn, NY, USA",SAT,40.6676347,-73.97665529999999
"570 7th Ave, Brooklyn, NY, USA",WED,40.6595183,-73.98844360000001
"570 7th Ave, Brooklyn, NY, USA",SAT,40.6595183,-73.98844360000001
"570 7th St, Brooklyn, NY, USA",WED,40.6662781,-73.97724110000001
"570 7th St, Brooklyn, NY, USA",SAT,40.6662781,-73.97724110000001
"571 11th St, Brooklyn, NY, USA",WED,40.6645384,-73.9801939
"571 11th St, Brooklyn, NY, USA",SAT,40.6645384,-73.9801939
"571 2nd St, Brooklyn, NY, USA",WED,40.669923,-73.9755847
"571 2nd St, Brooklyn, NY, USA",SAT,40.669923,-73.9755847
"571 3rd Ave, Brooklyn, NY, USA",MON,40.667633,-73.99385699999999
"571 3rd Ave, Brooklyn, NY, USA",THU,40.667633,-73.99385699999999
"571 5th St, Brooklyn, NY, USA",WED,40.667869,-73.9761273
"571 5th St, Brooklyn, NY, USA",SAT,40.667869,-73.9761273
"571 7th St, Brooklyn, NY, USA",WED,40.666682,-73.97716030000001
"571 7th St, Brooklyn, NY, USA",SAT,40.666682,-73.97716030000001
"571 8th St, Brooklyn, NY, USA",WED,40.6656127,-73.9766478
"571 8th St, Brooklyn, NY, USA",SAT,40.6656127,-73.9766478
"571 9th St, Brooklyn, NY, USA",WED,40.6647113,-73.9770898
"571 9th St, Brooklyn, NY, USA",SAT,40.6647113,-73.9770898
"572 11th St, Brooklyn, NY, USA",WED,40.6643945,-73.9801225
"572 11th St, Brooklyn, NY, USA",SAT,40.6643945,-73.9801225
"572 2nd St, Brooklyn, NY, USA",WED,40.6699959,-73.97573539999999
"572 2nd St, Brooklyn, NY, USA",SAT,40.6699959,-73.97573539999999
"572 3rd Ave, Brooklyn, NY, USA",MON,40.667868,-73.994342
"572 3rd Ave, Brooklyn, NY, USA",THU,40.667868,-73.994342
"572 5th Ave, Brooklyn, NY, USA",MON,40.66486829999999,-73.9901881
"572 5th Ave, Brooklyn, NY, USA",THU,40.66486829999999,-73.9901881
"572 5th St, Brooklyn, NY, USA",WED,40.667649,-73.976552
"572 5th St, Brooklyn, NY, USA",SAT,40.667649,-73.976552
"573 11th St, Brooklyn, NY, USA",WED,40.6645822,-73.9799702
"573 11th St, Brooklyn, NY, USA",SAT,40.6645822,-73.9799702
"573 2nd St, Brooklyn, NY, USA",WED,40.6700615,-73.97540579999999
"573 2nd St, Brooklyn, NY, USA",SAT,40.6700615,-73.97540579999999
"573 3rd St, Brooklyn, NY, USA",MON,40.6380995,-73.9763877
"573 3rd St, Brooklyn, NY, USA",THU,40.6380995,-73.9763877
"573 6th Ave, Brooklyn, NY, USA",WED,40.663607,-73.9872967
"573 6th Ave, Brooklyn, NY, USA",SAT,40.663607,-73.9872967
"573 6th St, Brooklyn, NY, USA",WED,40.66738549999999,-73.97687340000002
"573 6th St, Brooklyn, NY, USA",SAT,40.66738549999999,-73.97687340000002
"574 4th Ave, Brooklyn, NY, USA",MON,40.6660672,-73.9927822
"574 4th Ave, Brooklyn, NY, USA",THU,40.6660672,-73.9927822
"574 5th St, Brooklyn, NY, USA",WED,40.6675652,-73.9765061
"574 5th St, Brooklyn, NY, USA",SAT,40.6675652,-73.9765061
"574 7th Ave, Brooklyn, NY, USA",WED,40.6592636,-73.9886645
"574 7th Ave, Brooklyn, NY, USA",SAT,40.6592636,-73.9886645
"574 7th St, Brooklyn, NY, USA",WED,40.6662781,-73.9772407
